"corpus","preloaded/cup_open_clcu"
"subcorpus",""
"concordance size","2538"
"query","Query:<doc first_language==""Portuguese"">[]"
"FCE,2001","<s>","Peter",", I''d really think it''ll be a wonderful idea and how much Anna''ll enjoy that. </s>"
"CAE,2012","<s>","Cinema''s","Popularity </s>"
"CPE,2012","<s>","As","a Worldwide Traveler myself, I am writing this article for the competition entitled ""Worldwide Travel is the Best Way to Meet People"". </s>"
"CPE,2012","<s>","Dear","Sir </s>"
"CAE,2012","<s>","Kokaburra","School of English Programme </s>"
"CAE,2012","<s>","Proposal","for a sports event in Encounter College </s>"
"CPE,2012","<s>","Worldwide","Travel is the Best Way to Meet People </s>"
"CPE,2012","<s>","Dear","sir, </s>"
"CAE,2012","<s>","Introduction","</s>"
"CAE,2012","<s>","I","couldn''t agree more with this sentence, people live obsessed by their image, because they think image it more important than personality and feeling. </s>"
"CPE,2012","<s>","Travelling","is indeed the best way to meet people, to find out more about what they''re like, how they think and behave. </s>"
"CPE,2012","<s>","Dear","editor of the newspaper, </s>"
"CPE,2012","<s>","Worldwide","Travel is the Best Way to Meet people </s>"
"CPE,2012","<s>","Dear","sir or madam, </s>"
"CPE,1999","<s>","It","is often believed that there are more advantages to being rich than there disadvantages. </s>"
"CPE,1999","<s>","A","new controversy is putting local citizens against local traders. </s>"
"CPE,1993","<s>","When","we first met we were two innocent children, with still a whole life ahead of us. </s>"
"CPE,1993","<s>","In","this last century the Earth population has been growing enormously. </s>"
"CPE,1993","<s>","19th","December 1965. </s>"
"CPE,1993","<s>","The","thin man in the overcoat had arrived at the station at 5.30 p.m and had sitted for a while on the wodden bench near the station clock. </s>"
"FCE,1998","<s>","Dear","Tom, </s>"
"FCE,1998","<s>","Dear","Mr Thomas, </s>"
"CPE,1993","<s>","It","all began in September 1988 at my photography class. </s>"
"CPE,1993","<s>","""","The last chance"" </s>"
"CAE,1993","<s>","395","Capacabana Ave Rio de Janeiro December 14th, 1993 </s>"
"CAE,1993","<s>","Some","people seem to believe that English is only used for scientific or business purposes. </s>"
"FCE,1993","<s>","Margaret","Brown Baker Street, 12 London, ENGLAND </s>"
"FCE,1993","<s>","""","The car is the greatest danger to human life today... </s>"
"CPE,1993","<s>","William","Golding: Lord of the Flies </s>"
"CPE,1993","<s>","Tourism","has lately been faced as being one service that can bring many profits to beautiful countries and places that have had no chance of developing based on its natural resources. </s>"
"FCE,1993","<s>","""","Put that light out"" I shouted. </s>"
"FCE,1993","<s>","When","we think about cars, we think them as a way of travelling and not for killing. </s>"
"CAE,1993","<s>","28th","APRIL, 1993 </s>"
"CAE,1993","<s>","10th","JUNE, 1993. </s>"
"FCE,1993","<s>","Nowadays","the car is the most used and improved way of transportation, and, although it as good and bad things such as confortability, fastness, mechanical problems, being a none healthy thing to nature, we can not avoid using it. </s>"
"FCE,1993","<s>","""","Put that light out! </s>"
"CAE,1993","<s>","International","Encounters, Lda. </s>"
"CAE,1993","<s>","English",": can be learnt easily. </s>"
"CAE,1998","<s>","Dear","Mrs Anne Booth, I have received your letter and I have some ideas for the Willstown exchange programme of this year. </s>"
"CAE,1998","<s>","Changes","in eating habits What do you eat for breakfast? </s>"
"CAE,1999","<s>","A","Great Choice I am writing to you on behalf of the Student Social Committee about the proposals we were given and, following an agreement, our choice. </s>"
"CAE,1999","<s>","New","Technology and You It is time now to talk about future and its interestings questions. </s>"
"FCE,1998","<s>","Dear","Tom, </s>"
"FCE,1998","<s>","Not","enough is done to protect the environment. </s>"
"FCE,1998","<s>","Dear","Tom Brown, </s>"
"FCE,1998","<s>","What","do you think is more interesting? </s>"
"FCE,1993","<s>","Good","afternoon ladies and gentlemen. </s>"
"FCE,1993","<s>","3000","Coimbra 10th April, 1994 Dear Sir, I am writing to answer to your advertisement in ""Diario"" asking for help in the summer camp. </s>"
"CPE,1993","<s>","A","person who I regard as successful is my mother. </s>"
"CPE,1993","<s>","One","morning Diana was coming back home from school and went straight to her room to write at her diary as she does everyday since she was able to write. </s>"
"CPE,1993","<s>","How","far is the judgement day? </s>"
"CPE,1993","<s>","In","the biographies of most famous writers, the biographer mentions periods in which the writer would write to live, without being particularly keen on what he was writing. </s>"
"FCE,1993","<s>","110","Bridge Street Cambridge Cambridgeshire 5th June 1993 </s>"
"FCE,1993","<s>","Put","that light out! </s>"
"CPE,1998","<s>","The","place which I used to enjoy visiting is Buzios. </s>"
"CPE,1998","<s>","The","Return of the Musician Back in 1960 in a small city in Spain there was a really strange man. </s>"
"FCE,1993","<s>","37","Victoria Avenue London WL5 HL10 Saturday 4th December 1993 Manchester Newspaper, 44 St Paul Street London WL5 HL8 Dear Sir, I''m writing to reply to the advertisement in Manchester Newspaper asking for people to help in a summer camp for foreign school children. </s>"
"FCE,1993","<s>","""","Why bother to read books when you''ve a tv set in your house? </s>"
"FCE,1993","<s>","Mr","and Mrs Ward xxx Paddington London UK Dear oncles , I get this opporltuity to thank you for the hospitality and for beeing so kindness with us, showing all the places in London, by the way Michel is showing the picture with you of Buckingham Palace, a wonderful place, isn''t it? </s>"
"FCE,1993","<s>","The","bicycle The best means of getting school is by bicycle of course. </s>"
"FCE,1993","<s>","First","of all I would like to thank to all the presents for being her today in this special ocasion. </s>"
"FCE,1993","<s>","In","our days the car is everywhere, we can see cars all over the world. </s>"
"FCE,1993","<s>","Dear","Gail </s>"
"FCE,1993","<s>","In","a way I agree that the car is a great danger to human life today. </s>"
"CAE,1993","<s>","290",", Oxford Street City LONDON S11 5BB International Encounters Ltd. </s>"
"CAE,1993","<s>","To","learn a foreign language can be, simultaneously, very interesting and quite hard. </s>"
"CAE,1993","<s>","Dear","Ms Jane Dennis, </s>"
"CAE,1993","<s>","Jane",", </s>"
"FCE,1993","<s>","Everybody","had once a very disappointing experience. </s>"
"FCE,1993","<s>","Well",", my answer is the worse possible. </s>"
"FCE,1993","<s>","Just","a minute everybody. </s>"
"FCE,1993","<s>","Rollo","Martins and Harry Lime''s friendship was over in the moment Rollo discovered that Barry was not the person he once thought. </s>"
"FCE,1993","<s>","Darkness",". </s>"
"FCE,1993","<s>","Well",", first of all, I would like to establish some points of view: </s>"
"CPE,1993","<s>","Many","people would probably answer this question with a straightforward ''beneficial''. </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"FCE,1993","<s>","17",", Cale street Chelsea London SW3 3RB </s>"
"FCE,1993","<s>","Suddenly","the lights went out. </s>"
"FCE,1993","<s>","Wood","Street, 9, London 4 Dec. 1993 </s>"
"FCE,1993","<s>","5",".c) </s>"
"FCE,1993","<s>","FR",": Ana Sofia Prior R.das Margaridas, 5 1000 LISBOA </s>"
"FCE,1993","<s>","First","of all, I must say that I live near Paris (about 2 kilometers). </s>"
"CAE,1999","<s>","(","a) an article (200 words) </s>"
"CAE,1999","<s>","3","Guide Book Belo Horizonte is the most beautiful countryside city in Brasil, which offers plenty of attractions for a two-day walking tour. </s>"
"CAE,1993","<s>","22",", Oxford Street London 6th June 1993 International Friendship Club. </s>"
"CAE,1993","<s>","Dear","Hary, I''m feeling really helpful while letting you stay in my flat, during the time I''m going on holidays I''m sure you''ll take care of my flat as well as I do it. </s>"
"CAE,1993","<s>","22",", York Street Bridewell BR8 450 6th June 1993 Dear Ms Dennis, I joined the international friendship club a few months ago because I thought it would be a good opportunity for me to relax and meet people. </s>"
"CAE,1993","<s>","VISIT","US - WE HAVE WHAT YOU WANT TO SEE! </s>"
"CPE,1993","<s>","Relatives","! </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"CPE,1993","<s>","The","question, is tourism in the world today beneficial or harmful is very difficult to answer because it depends a lot on the kind of tourism, where it takes places, how it is regulated and controled and many other characteristics that I will end up by mentioning, therefore to answer this question we have to mention the ""cons"" and ""pros"" so that we can made a conclusion. </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"FCE,1993","<s>","Three","years ago, in my summer holidays I went with my parents to Paris. </s>"
"FCE,1993","<s>","I","think ther are very interesting books to read and they are very usufull to our knowledge. </s>"
"FCE,1993","<s>","3",", Good Sight Street, 9000 Funchal, Madeira. 5th September 1992 </s>"
"FCE,1993","<s>","""","Put that light out! </s>"
"FCE,1993","<s>","5th","June 1993 Rua Proj. à Pedro Cabral N-5 3D ESQ 2330 Entroncamento Dear Pat and Sue: I truely expect that this letter will find you well. </s>"
"FCE,1993","<s>","Firstly","I wouldn''t say that the car is the geatest danger to human life today. </s>"
"FCE,1993","<s>","Dear","Sir, I really enjoy playing tennis, this is one of my favourite hobbies. </s>"
"FCE,1993","<s>","We","all know that many things have to be done and changed in our town, but nobody has done anything so far. </s>"
"FCE,1993","<s>","Tennis","Players Club 401 Hollywood Boulevard Los Angeles CA 002341 U.S.A. 14th December 1993 Dear Miss Jones I have heard about the ""Tennis Players Club"" for several times and I am very interested to join you to learn more about this hobby. </s>"
"FCE,1993","<s>","Since","I was a child I have been had many difficult, sometimes funny, situations in my life. </s>"
"FCE,1993","<s>","Dear","Carlos, I know you really enjoy your work and don''t think about anything else. </s>"
"FCE,1993","<s>","Dear","John, I''m writing to thank you for the hospitality you gave me during the two days I spent with you. </s>"
"FCE,1993","<s>","Sofia","Lopes Ferreira </s>"
"FCE,1993","<s>","For","the last twenty years transports have been developeed a lot especially cars. </s>"
"CPE,1993","<s>","Who",", among all of us, hasn''t already dreamed of visiting a different country, of getting to know another culture? </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"CPE,1993","<s>","Paula","used to be my best friend, now that we''ve grown up everything has changed. </s>"
"CPE,1993","<s>","There","is no doubt about growth in the world''s population as one of the most terrifying problems of our society. </s>"
"CPE,1999","<s>","My","personal opinion as regards the advantages and disadvantages of being rich is subject to personal variations. </s>"
"CPE,1999","<s>","John","was the kind of person who enjoyed spending hours writing in his room. </s>"
"CAE,1993","<s>","Yoa","Redlo Matheines </s>"
"CAE,1993","<s>","Dear","Sara, </s>"
"CAE,1993","<s>","6th","June 1993 Dear Ms, I am writting to you on behalf of some International Club members, who have felt that some changes in the club programme should be made, in order to improve a better atmosphere. </s>"
"CAE,1993","<s>","Dear","F., As I had told you before, I use to help my elderly neighbour, who I would like you to help, during my absence. </s>"
"CAE,1993","<s>","Isabel","Cristine N... 6, Green Street London LIZ 4AA </s>"
"CAE,1993","<s>","The","department of Image and Information of the British Airways company is providing a teenager experience which all the schools in England could participate. </s>"
"FCE,1993","<s>","-","Mr Thomaz? </s>"
"FCE,1993","<s>","In","my opinion, it''s not cruel and unnecessary to keep animals in zoos. </s>"
"CPE,1998","<s>","REFERENCE","LETTER TO MS. </s>"
"CPE,1998","<s>","Food","is undoubtely one of the most significant features of any country''s culture. </s>"
"CAE,1993","<s>","TO",": The Director of Training/Lipton Publishers, Co. </s>"
"CAE,1993","<s>","31","/801 30310-080 BRAZIL June 16th, 1993 Dear Susan, I was very glad to receive your letter last week. </s>"
"CAE,1998","<s>","Dear","Sir I am writing in order to complain about the short tour to Scotland that I went on with Carefree Coaches last holiday. </s>"
"CAE,1998","<s>","The","changes in the working life </s>"
"FCE,1993","<s>","Augusta","Costa URBANIZAÇAO CARCAVELOS LUX LOTE 3, 4E 2775 - CARCAVELOS. </s>"
"FCE,1993","<s>","In","my opinion, the car can be dangerous and very useful. </s>"
"CAE,1998","<s>","Dear","Mrs. Anne Booth, In general, the program was a sucess. </s>"
"CAE,1998","<s>","Changes","in Eating Habits I have recently read an article about the eating habits of the English people. </s>"
"FCE,1993","<s>","Confederation","2 1200 Geneva June 15th, 1993 Dear Mary, I am writing to thank you for your hospitality last May. </s>"
"FCE,1993","<s>","Which","is the best means of getting to work or school - by bicycle or by car? </s>"
"FCE,1999","<s>","Dear","Sir or Madam, I have recently returned from Britain where I used the Student Tourist Guidebook in my visite to Lampton. </s>"
"FCE,1999","<s>","Nowadays",", it is not easy to keep fit and healthy. </s>"
"FCE,1993","<s>","Right","Rood No 57, 3 D London 3th December </s>"
"FCE,1993","<s>","It","was such a terrible day! </s>"
"CAE,1998","<s>","Dear","Sir/Madam, I am writing to express my dissatisfaction concerning a short tour organized by your company, Carefree Coaches, last November. </s>"
"CAE,1998","<s>","Information","sheet # 1 Purpose: Advise new students on how to manage their money plus general hints. </s>"
"FCE,1993","<s>","July","20 Dear aunt Maria, I hope you all are all right. </s>"
"FCE,1993","<s>","Mary","Yellan had come to live with her uncle and aunt. </s>"
"FCE,1993","<s>","Four","years ago I went to visit my grandmother in a small spanish village. </s>"
"FCE,1993","<s>","Many","people think that keeping animals in zoos is cruel and unnecessary but I don''t agree with this </s>"
"CAE,2000","<s>","Dear","Editor, I am sorry to let you know that I am very disappointed with the article you have written about the charity day we held in Cooper''s Park last Saturday, in which there are lots of misunderstandings. </s>"
"CAE,2000","<s>","How","to pass your driving test How to pass your driving test is basically a matter of mental state, which usually depends on how well-prepared people are. </s>"
"CPE,1993","<s>","Most","people never realise how lucky they are until something apparently common interrupts their lives. </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"CPE,1993","<s>","A","couple of hundred of years before the coming of Christ, there lived here in America a king and prophet called Benjamin. </s>"
"CPE,1993","<s>","The","human race has ever been trying to prolong its life in the planet. </s>"
"CPE,1993","<s>","First","of all, it is important to mention what success means to me, because everybody has his definitions to success. </s>"
"CPE,1993","<s>","The","Lost Diary </s>"
"FCE,1993","<s>","Do","you know about my sister''s job? </s>"
"FCE,1993","<s>","Cleide","G. xxx xxx Brazil 15th, Jun 1993 Dear Mr and Mrs Alberti This is my first letter since I arrived here yesterday evening. </s>"
"FCE,1999","<s>","Dear","Anna </s>"
"FCE,1999","<s>","Dear","Sir Director </s>"
"FCE,1993","<s>","10",", Baker Street London </s>"
"FCE,1993","<s>","I","had invited my two best friends to stay with me that night, because my parents were on a trip and had gone to Spain. </s>"
"FCE,1993","<s>","Quinta","da Casa Azul 3-Esq Sto Craca Coimbra </s>"
"FCE,1993","<s>","Car","is the great invention of our century, we can say that car were a revolution on the transports field, and that sometimes our life depends on it. </s>"
"CPE,1993","<s>","Tourism","is started to increase in world wealth situations. </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"CAE,1993","<s>","28",", John Smith Rd. </s>"
"CAE,1993","<s>","Opportunities","for School-leavers Mariuhe Grand, the area where I live, it is quite remarkable for the diversity of employment possibilities it has. </s>"
"CAE,1993","<s>","December","15th, 1993. </s>"
"CAE,1993","<s>","The","right place of the woman </s>"
"CPE,1998","<s>","An","evening event One event that is especially memorable to me is certainly when I first saw a play in English. </s>"
"CPE,1998","<s>","Experience","of life Probably, one of the most important things in life is experience. </s>"
"CPE,1993","<s>","Living","longer </s>"
"CPE,1993","<s>","Success","</s>"
"FCE,1993","<s>","Rua","Mae dos Homeus, 3, 9000 Funchal, 5th June, 1993. </s>"
"FCE,1993","<s>","We","are in the twenthy century. </s>"
"FCE,1993","<s>","I","think that the car is one of the greatest dangers to human life today. </s>"
"FCE,1993","<s>","""","Put that light out"" I shouted. </s>"
"FCE,1993","<s>","Paul","Smith. </s>"
"FCE,1993","<s>","In","my opinion cars aren''t the greatest danger to human life today. </s>"
"FCE,1993","<s>","13",", Lynway Drive Didsary M20 9TS Manchester </s>"
"FCE,1993","<s>","""","Put that light out! </s>"
"CAE,1993","<s>","23",", Regent''s Park Av. </s>"
"CAE,1993","<s>","Hi","Paul! </s>"
"CPE,1993","<s>","Since","the beginning of the story we feel that there will be a power struggle between Jack and Ralph. </s>"
"CPE,1993","<s>","As","soon as I put down the phone I realised I had made a mistake. </s>"
"CAE,1993","<s>","December","15th, 1993 </s>"
"CAE,1993","<s>","The","role of women in Brazil </s>"
"CAE,1993","<s>","International","Encounters Ltd 4, Plant Avenue, Wimbledon, London S11 6BB December 18th, 1993 Dear Sir/Madam, As a customer of your holiday travelling agence, I am writing to you complaining about the recent trip I was in. </s>"
"CAE,1993","<s>","Here","is the question: in what ways can we learn English? </s>"
"CPE,1993","<s>","I","think tourism can be both beneficial and harmful and I''ll explain it way. </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"FCE,1993","<s>","R.D.","Manuel dArriaga l.3A 7 2780 - Carcardos 1993-06-05 </s>"
"FCE,1993","<s>","As","I study ecology, I have discussed this matter severall times. </s>"
"FCE,1993","<s>","Maria","Raquel Dionisio R. Piscina, 7, Algés Lisboa </s>"
"FCE,1993","<s>","""","Put that light out! </s>"
"FCE,1993","<s>","Dear","aunt agatha </s>"
"FCE,1993","<s>","Suddenly","the lights went out. </s>"
"FCE,1993","<s>","Describe","your most disappointing experience. </s>"
"FCE,1993","<s>","4",". </s>"
"CPE,1993","<s>","David","caught the old yellow bus whose destination was his birthday village on the east coast of Paradiseland. </s>"
"CPE,1993","<s>","2nd","of December Dear Sir: I''m writing in order to ask for your permission to be excused from work to take part in an important family occasion. </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"CPE,1993","<s>","Tourism","is now a very simple way of learning about some country, region, etc, so, it is beneficial. </s>"
"FCE,1999","<s>","Dear","Anna, </s>"
"FCE,1999","<s>","Laura","took a deep breath and counted to 10. </s>"
"CAE,1993","<s>","5th","Dec. 1993 International Encounters Ltd 4, Plant Avenue, Wimbledon, London S11 6BB Dear Sir, I have heard that your travel agency enjoys a good reputation on the world of travels, but this statment was not correct. </s>"
"CAE,1993","<s>","REPORT","This report is intend to clarify and describe our firm activities. </s>"
"FCE,1993","<s>","It","was a Sunday evening when my friends and I went to have dinner. </s>"
"FCE,1993","<s>","This","is a polemic point to be discussed, that have been longing for many years. </s>"
"FCE,1993","<s>","An","unforgettable day </s>"
"FCE,1993","<s>","It","is a fact that keeping animals in zoos is cruel. </s>"
"FCE,1993","<s>","We","were standing at the front door of the castle looking at the towers that seemed to reach the sky. </s>"
"FCE,1993","<s>","45","Appley St, Paddington, London WXA 57B </s>"
"FCE,1998","<s>","Saturday",", June the 13th Dear Pete, I''ve read your letter and I think it''s good that things are not going too bad. </s>"
"FCE,1998","<s>","The","first zoos were made for entertainment. </s>"
"CAE,1993","<s>","118",", Main Road 23 Eastcliff Dorset 4BQ 4th December 1993 International Encounters Ltd 4, Plant Avenue Wimbledon London S11 6BB Dear Sir, I am writing to express my strong dissatisfaction at the trip organised by your company. </s>"
"CAE,1993","<s>","When","I decided to learn English I had no idea it would be so difficult. </s>"
"CPE,1993","<s>","I","''m going to talk about a lady, whose children did not know her as well as they thought. </s>"
"CPE,1993","<s>","The","growth in the world''s population is, in fact, a serious problem, nowadays. </s>"
"FCE,1998","<s>","Dear","Pete, I''m writing in response to your letter. </s>"
"FCE,1998","<s>","Dear","Mr Felton, I am writing in response to your advertisement about this summer international working holiday camp. </s>"
"CPE,1993","<s>","Now",", more than ever, people feel that they need to enjoy every moment of their free time (such as weekends and holidays). </s>"
"CPE,1993","<s>","As","soon as I put down the phone, I realised I had made a mistake. </s>"
"FCE,1999","<s>","Dear","Tatiana, </s>"
"FCE,1999","<s>","Computers","today </s>"
"FCE,1993","<s>","The","power of television is something that no one can denie When television show us in seconds the whole world, how can we resist to it? </s>"
"FCE,1993","<s>","I","love football. </s>"
"CAE,1993","<s>","22","York Street Bridewell B8 570 </s>"
"CAE,1993","<s>","Dear","Richard, You asked me to help you in your dissertation on ""Disappearing traditions in the world"". </s>"
"FCE,1993","<s>","Television","is one of the greatest inventions of the 20th century and it change people''s life style. </s>"
"FCE,1993","<s>","Everyone","has successless experiences, and it is hard to talk about them. </s>"
"CAE,1993","<s>","15th","December, 1993 High Life Travel 4 Seed Street London SW1Y 4BZ Dear Sir, Thank you very much for your letter of 1st December and also for the invitation to work again with your company. </s>"
"CAE,1993","<s>","Sao","Paulo 15 December 1993 To the Editor I read with interest the article of the ""English-users Newsletter"" and I would like to share some of my experiences concerning the difficulties and the pleasures when using English. </s>"
"CPE,1993","<s>","In","the past any complications at birth, or a misterious disease or even a high fever could lead to death; while today there has been found a cure for almost everything. </s>"
"CPE,1993","<s>","Jan","is an example of what I consider a successful person. </s>"
"FCE,2000","<s>","To","the manager, Lately, I had the oportunity to go to yours Circle Theatre event. </s>"
"FCE,2000","<s>","Techology","is always getting better. </s>"
"FCE,1993","<s>","You","have read an advertisement in your local paper asking for people to help in a summer camp for foreign school chldren near your town. </s>"
"FCE,1993","<s>","Composition","2 A group of tourists are visiting your home area. </s>"
"CPE,1993","<s>","It","is believed that those who earn more money than others are succesful people. </s>"
"CPE,1993","<s>","Firstly","it is important to tell that this letter speaks for the whole neighbourhoods of Redondo Beach and Manhattan Beach and for everyone who lives in the area affected by the noise. </s>"
"CAE,1998","<s>","Dear","Mrs Booth, It''s a pleasure to work with your for another year. </s>"
"CAE,1998","<s>","The","Car and its Alternatives The traffic congestion in Belo Horizonte is an issue that can''t be ignored. </s>"
"CAE,2000","<s>","June","14th, 2000 Dear Sir or Madam, I am writing I reference to an article presented in your newspaper concerning the fund-raising event for the local hospital. </s>"
"CAE,2000","<s>","Being","a great history fan myself, I spent much time pondering about this question and I finally found an answer: Ancient Egypt. </s>"
"FCE,1993","<s>","June","15, 1993 xxx xxx Rio de Janeiro - Brazil Dear Marcia, I am writeng to you to say how my family and I are happy. </s>"
"FCE,1993","<s>","Paul",", first of all, I need to tell you that I consider you as my best friend. </s>"
"CAE,1999","<s>","To",": The Principal of the Language Institute Introduction This report is aim to show how the students of the Language institute are feeling about the canteen. </s>"
"CAE,1999","<s>","New","technology and you Have you been in contact to other people around the world? </s>"
"CAE,1993","<s>","50th","Avenue, 27 London 5th December 1993 International Encounters, Ltd 4, Plant Avenue, Wimbledon, London S11 6BB Dear Sir, I am writing to complain about the trip your company organized last month, and from which I have just returned. </s>"
"CAE,1993","<s>","Nowadays",", learning English as a foreign language is becoming very common, and the reason for this is that, each time more and more, knowing English is treated as one of the most important qualities to be successfull not only in a social point of view but also in professional life. </s>"
"CAE,1993","<s>","16td","Downing Street 007 LD - London 5th December 1993 International Encounters Ltd 4, Plant Avenue, Wimbledon London S11 6BB Dear Sir, I am writing to complaint about the miserable treatment that your company offered me during the last trip to Kenya. </s>"
"CAE,1993","<s>","English",": an worldwide language The first question that occurs to the student when he is studying English is why he or she is doing it. </s>"
"FCE,1998","<s>","Dear","Tom, </s>"
"FCE,1998","<s>","Dear","Sir Thomas, </s>"
"FCE,1993","<s>","Nowadays","people have to work more and more to survive. </s>"
"FCE,1993","<s>","Suddenly","the lights went out. </s>"
"FCE,1993","<s>","R.","DR. </s>"
"FCE,1993","<s>","""","Put that light out"" I shouted. </s>"
"FCE,1993","<s>","14",", Rua das Pretas Funchal 9000 5th June 1993 </s>"
"FCE,1993","<s>","I","do not agree with the sentence :""the car is the greatest danger to human life today"", as there are also other risks which people suffer besides being with cars. </s>"
"FCE,1993","<s>","Which","is the Best Choice? </s>"
"FCE,1993","<s>","Rollo","Martins went to Vienna to visit his friend Harry Lime. </s>"
"CPE,1999","<s>","To","be rich is a dream of evryone in the world and never since the invention of money were so many people so rich. </s>"
"CPE,1999","<s>","He","was expecting it to be the worst day of his life, but what happened next turned it into the best. </s>"
"CAE,1993","<s>","Pecho","Manuel Sbral Pombo </s>"
"CAE,1993","<s>","Dear","Anne, </s>"
"CAE,1999","<s>","Dear","Mr : </s>"
"CAE,1999","<s>","Many","years have passed since our primitive foods or our primitive times!!! </s>"
"CPE,1999","<s>","16th","April 1999 </s>"
"CPE,1999","<s>","Homelessness","</s>"
"FCE,1993","<s>","Ladies","and Gentleman: </s>"
"FCE,1993","<s>","My","most disappointing experience was five years ago, with a girlfriend of mine. </s>"
"CAE,1993","<s>","High","Life Travel 4 Seed Street London SW1Y 4BZ </s>"
"CAE,1993","<s>","WOMEN","IN BRAZIL </s>"
"CAE,1999","<s>","IMPROVEMENTS","FOR LANGUAGE INSTITUTE CANTEEN Introduction After a number of complaints and protest from students about the unhealthy, choices and high prices of food. </s>"
"CAE,1999","<s>","LEARNING","ENGLISH IN A FOREIN COUNTRY by Elvina Sheila It is by far the easiest and the quickest way to learn a new language. </s>"
"FCE,1993","<s>","The","Secretary American Camping Club 28, 42th Street New York USA </s>"
"FCE,1993","<s>","The","most embarrassing moment of my life happened some years ago when I was giving a lecture to some clients. </s>"
"CAE,1993","<s>","December","15th, 93 High Travel 4 Seed Street London SW1Y 4BZ Dear Sir or Madam, It was very kind of you to invite me once again, to work as an interpreter for your agency. </s>"
"CAE,1993","<s>","Are","we ready to shoulder changes? </s>"
"FCE,1993","<s>","xxx","St. Leonards Hastings - England 09/06/90 Dear uncle Tim, How are you? </s>"
"FCE,1993","<s>","It","had been a hard day. </s>"
"FCE,1993","<s>","Dear","Sir or Madam, </s>"
"FCE,1993","<s>","Once","a friend of mine asked me why I bothered to read books when I had a television set at home. </s>"
"CAE,1993","<s>","JAMES","HARLOW 10, ANGLIA STREET, NORHTWAY, EASTEN SW1 29/October/1988 To the president of ""International encounters Ltd."". </s>"
"CAE,1993","<s>","The","aim of this report is to inform you about the activities of this firm, and also the experience a person could gain by working here. </s>"
"FCE,1993","<s>","It","happened two years ago, when I was in a students festival in Norway. </s>"
"FCE,1993","<s>","Television","was one of the great invents of this century. </s>"
"FCE,1993","<s>","Dear","friends: As I had promissed when we last saw each other, last holidays, here is my letter. </s>"
"FCE,1993","<s>","May","I have your attention please. </s>"
"CAE,1993","<s>","38",", Flour Avenue Lisbon - Portugal </s>"
"CAE,1993","<s>","There","are two important traditions, which were very popular in the past; that are disappearing nowadays due to several reasons. </s>"
"FCE,2000","<s>","Dear","sir, I bought a ticket for the ""Over the Rainbow"" musical show last Saturday, but I felt very disappointed with it. </s>"
"FCE,2000","<s>","Several","technological advances in the past five years have changed my daily life. </s>"
"CPE,1999","<s>","''''","Homelessness is a growing problem in many parts of the world''''. </s>"
"CPE,1999","<s>","Proposal","to the Head of the Language Department. </s>"
"FCE,1993","<s>","Suddenly","the lights went out and when this situation occurs everything at the factory stop. </s>"
"FCE,1993","<s>","In","my opinion the best means of getting to work or school depends basicaly on two points: Firstly the distance between your house and where you go and the second point is the way. </s>"
"CAE,1993","<s>","31",", Oxford Street, London 31st August 1993 4, Plant Avenue, Wimbledon, London S11 6BB To whom it may concern, Dear Sir/Madam, I''m writing to complain about one of your tours, which I took to Africa for the last thirty days. </s>"
"CAE,1993","<s>","There","are many relevant factors that affect learning a language: the teacher, the class, the book and of course your interest. </s>"
"FCE,1993","<s>","The","most embarasing moment of my life happened two years ago at my school. </s>"
"FCE,1993","<s>","In","my opinion, I believe that keeping animals in zoos is cruel but necessary. </s>"
"FCE,1993","<s>","Although","everyone needs a car, many people think that the car is the greatest danger to human life. </s>"
"FCE,1993","<s>","""","Put that light out"", I shouted. </s>"
"FCE,1993","<s>","Most","people agrees that keeping animals in zoos is cruel and unnecessary but these kind of people are only thinking on the animal''s life. </s>"
"FCE,1993","<s>","Railway","Street 63, Birmingnton, N3W45 </s>"
"CAE,1993","<s>","Dear","Mr. President: </s>"
"CAE,1993","<s>","Opportunities","for School-leavers </s>"
"CAE,1993","<s>","Rua","6, Humberto, u-4 2080 Slunerline Portugal 6th June, 1993 Ms Jane Dennis The International Circle London - England Dear Ms Dennis, I am writing as it is my duty of member, in order to suggest some changes for the best of our club. </s>"
"CAE,1993","<s>","Hi","Anne! </s>"
"CPE,1997","<s>","I","was born in Sao Paulo in 1971. </s>"
"CPE,1997","<s>","It","may be so if we think that unemployment prevents people from buying goods, going out with friends, socializing, growing as human beings, consuming what other companies produce and last but not least being part of the society. </s>"
"CAE,1993","<s>","Oxford","Street, 79 TW17 79 LONDON </s>"
"CAE,1993","<s>","-","ENGLISH LANGUAGE- When I''m learning English, I must want to learn it because otherwise it''s no use and I don''t have will to search to analyse. </s>"
